"correctedtimestamp","devicetimestamp","fingerprintid","previousfingerprintid","sitedomain","deviceos","devicetype","ipaddress","longitude","latitude","browsertype","screensize","clickedcontent","actiontaken","querystring","searchtimestamp","abandontimestamp","cookiesenabled","currentwebpage","linkdestination","pagetitle","pageaccesstimestamp","sessionid","gigyasessionid","bigdatasessionid","viewpageduration","rating","previouswebpage","likedcontent","shareretweetcontent","followedentity","clickedtimestamp","gigyaid","birthdate","mobilenumber","logintimestamp","logouttimestamp","readarticle","articleauthor","articlepostdate","commentedarticle","readingduration","articlecontentamount","writingeventtimestamp","commentcontent","sessionstarttimestamp","sessionendtimestamp","sessionduration","recoitemcount","recopropertyid","recocontentid","recocategoryid","recotype","isreco","videoplay","videopause","videoseekstart","videoseekend","videoresume","videostop","videoadclick","videoadcomplete","videoadskipped","videoadplay","videoadtime","videobuffer","videotimestamp","videoduration","videoisended","videoispaused","videofullscreen","videoplayerstate","videotitle","videourl","videovolume","videosize","videotype","videoquality","videoconsolidatedbuffertime","videototalbuffertime","videocategoryid","videocontentid","videocurrentposition","videoaderror","audioplay","audiopause","audioresume","audiostop","audiobuffer","audioisended","audioispaused","audioplayerstate","audiovolume","audiotitle","audioartist","audiourl","audiotype","audioformat","audiocodec","audioconsolidatedbuffertime","audiocategoryid","audiocontentid","audiotimestamp","audioduration","buildversionrelease","buildversioncodename","buildversionincremental","operatingsystemname","deviceimei","devicesimserial","applicationname","applicationuniqueid","applicationloadtimestamp","applicationabandontimestamp","previousview","destinationview","mobileapplicationmetatags","currentview","viewaccesstimestamp","connectivitytype","browserversion","mobiledevice","ssoid","osversion","devicename","pagedepth","bigdatacookieid","sourcescript","eventprocessedutctime","partitionid","eventenqueuedutctime"
2018-09-11T10:43:37.0000000,2018-09-11T10:43:36.0000000,"f35ef2ce82e843f4ff5357b7ac04b7b6","437ab299c975ee3f03569ac5f971c24f","iwant","Windows","PC","221.121.187.209","","","Chrome","1920 x 1080","image","clickimage","","","","true","https://www.iwant.ph/","https://www.iwant.ph/","iWant","2018/9/11 10:35:16","","","351c9146-f605-4fc9-bc86-c4d5721487a7","485000","","https://www.iwant.ph/","","","",2018-09-11T10:43:37.0000000,"","","","","","","","","","","","","","2018/9/11 10:35:16","2018/9/11 11:13:37","","","0","","","",,,,,,,,,,,,,,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Chrome 68.0.3440.106","","","Windows 10","","100","c8479633-85d1-40c7-b5de-11cdb2b3f3ac","","2018-09-11T02:43:36.8626792Z","2","2018-09-11T02:43:36.8470000Z"
2018-09-11T09:38:46.0000000,2018-09-11T09:38:46.0000000,"3db6905e1339cc9b70adfd225956f811","3db6905e1339cc9b70adfd225956f811","iwant","Windows","PC","221.121.187.253","","","Chrome","1600 x 900","image","clickimage","","","","true","https://www.iwant.ph/account#my-account","","iWant","2018/9/11 9:38:21","","","06155e49-a09a-46a6-af17-2bbd6ae04120","5000","","","","","",2018-09-11T09:38:46.0000000,"","","","","","","","","","","","","","2018/9/11 9:38:21","2018/9/11 10:8:46","","","0","","","",,,,,,,,,,,,,,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Chrome 68.0.3440.106","","","Windows 10","","13","45a77f12-e557-41aa-a902-62af57ad05c5","","2018-09-11T01:38:46.4699226Z","1","2018-09-11T01:38:46.4240000Z"
2018-09-11T18:17:33.0000000,2018-09-11T18:17:32.0000000,"437ab299c975ee3f03569ac5f971c24f","f35ef2ce82e843f4ff5357b7ac04b7b6","iwant","Windows","PC","221.121.187.209","","","Chrome","1920 x 1080","image","clickimage","","","","true","https://www.iwant.ph/interests?post_register=true","","iWant","2018/9/11 18:12:18","","","eb206cf2-c4e2-4a07-8ee9-dcb7a2a888d3","314000","","https://www.iwant.ph/","","","",2018-09-11T18:17:33.0000000,"","","","","","","","","","","","","","2018/9/11 18:12:18","2018/9/11 18:47:33","","","0","","","",,,,,,,,,,,,,,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Chrome 68.0.3440.106","","","Windows 10","","34","c8479633-85d1-40c7-b5de-11cdb2b3f3ac","","2018-09-11T10:17:35.8602077Z","0","2018-09-11T10:17:32.7530000Z"
2018-09-11T09:38:26.0000000,2018-09-11T09:38:26.0000000,"3db6905e1339cc9b70adfd225956f811","3db6905e1339cc9b70adfd225956f811","iwant","Windows","PC","221.121.187.253","","","Chrome","1600 x 900","My account","clickhyperlink","","","","true","https://www.iwant.ph/account#my-account","","iWant","2018/9/11 9:38:21","","","06155e49-a09a-46a6-af17-2bbd6ae04120","2000","","","","","",2018-09-11T09:38:26.0000000,"","","","","","","","","","","","","","2018/9/11 9:38:21","2018/9/11 10:8:26","","","0","","","",,,,,,,,,,,,,,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Chrome 68.0.3440.106","","","Windows 10","","0","45a77f12-e557-41aa-a902-62af57ad05c5","","2018-09-11T01:38:26.8126051Z","12","2018-09-11T01:38:26.7980000Z"
2018-09-11T10:36:45.0000000,2018-09-11T10:36:45.0000000,"437ab299c975ee3f03569ac5f971c24f","437ab299c975ee3f03569ac5f971c24f","iwant","Windows","PC","221.121.187.209","","","Chrome","1920 x 1080","Page End","abandon","","","2018/9/10 21:45:55","true","https://www.iwant.ph/","","iWant","2018/9/10 21:23:22","","","31164aee-bd0f-4953-94fd-2b71658501de","1353000","","https://www.iwant.ph/subscription-payment","","","",2018-09-10T21:45:55.0000000,"","","","","","","","","","","","","","2018/9/10 21:23:22","2018/9/10 21:56:10","","","0","","","",,,,,,,,,,,,,,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Chrome 68.0.3440.106","","","Windows 10","","0","c8479633-85d1-40c7-b5de-11cdb2b3f3ac","","2018-09-11T02:36:46.0242091Z","14","2018-09-11T02:36:45.9990000Z"
2018-09-11T09:38:23.0000000,2018-09-11T09:38:24.0000000,"3db6905e1339cc9b70adfd225956f811","3db6905e1339cc9b70adfd225956f811","iwant","Windows","PC","221.121.187.253","","","Chrome","1600 x 900","image","clickimage","","","","true","https://www.iwant.ph/","","iWant","2018/9/11 9:38:21","","","06155e49-a09a-46a6-af17-2bbd6ae04120","0","","","","","",2018-09-11T09:38:23.0000000,"","","","","","","","","","","","","","2018/9/11 9:38:21","2018/9/11 10:8:23","","","0","","","",,,,,,,,,,,,,,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Chrome 68.0.3440.106","","","Windows 10","","0","45a77f12-e557-41aa-a902-62af57ad05c5","","2018-09-11T01:38:24.5199893Z","7","2018-09-11T01:38:24.4230000Z"
2018-09-11T18:19:07.0000000,2018-09-11T18:19:06.0000000,"437ab299c975ee3f03569ac5f971c24f","f35ef2ce82e843f4ff5357b7ac04b7b6","iwant","Windows","PC","221.121.187.209","","","Chrome","1920 x 1080","MY ACCOUNT","clickhyperlink","","","","true","https://www.iwant.ph/account#my-account","","iWant","2018/9/11 18:12:18","","","eb206cf2-c4e2-4a07-8ee9-dcb7a2a888d3","408000","","https://www.iwant.ph/","","","",2018-09-11T18:19:07.0000000,"","","","","","","","","","","","","","2018/9/11 18:12:18","2018/9/11 18:49:7","","","0","","","",,,,,,,,,,,,,,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Chrome 68.0.3440.106","","","Windows 10","","0","c8479633-85d1-40c7-b5de-11cdb2b3f3ac","","2018-09-11T10:19:06.7873877Z","9","2018-09-11T10:19:06.7720000Z"
2018-09-11T18:21:42.0000000,2018-09-11T18:21:41.0000000,"437ab299c975ee3f03569ac5f971c24f","f35ef2ce82e843f4ff5357b7ac04b7b6","iwant","Windows","PC","221.121.187.209","","","Chrome","1920 x 1080","My account","clickhyperlink","","","","true","https://www.iwant.ph/account#my-account","","iWant","2018/9/11 18:12:18","","","eb206cf2-c4e2-4a07-8ee9-dcb7a2a888d3","450000","","https://www.iwant.ph/","","","",2018-09-11T18:21:42.0000000,"","","","","","","","","","","","","","2018/9/11 18:12:18","2018/9/11 18:51:42","","","0","","","",,,,,,,,,,,,,,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Chrome 68.0.3440.106","","","Windows 10","","0","c8479633-85d1-40c7-b5de-11cdb2b3f3ac","","2018-09-11T10:21:41.8172289Z","2","2018-09-11T10:21:41.7060000Z"
2018-09-11T18:19:44.0000000,2018-09-11T18:19:43.0000000,"437ab299c975ee3f03569ac5f971c24f","f35ef2ce82e843f4ff5357b7ac04b7b6","iwant","Windows","PC","221.121.187.209","","","Chrome","1920 x 1080","PROCESS PAYMENT","clickhyperlink","","","","true","https://www.iwant.ph/subscription-payment","","iWant","2018/9/11 18:12:18","","","eb206cf2-c4e2-4a07-8ee9-dcb7a2a888d3","445000","","https://www.iwant.ph/","","","",2018-09-11T18:19:44.0000000,"","","","","","","","","","","","","","2018/9/11 18:12:18","2018/9/11 18:49:44","","","0","","","",,,,,,,,,,,,,,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Chrome 68.0.3440.106","","","Windows 10","","39","c8479633-85d1-40c7-b5de-11cdb2b3f3ac","","2018-09-11T10:19:43.3634660Z","4","2018-09-11T10:19:43.3560000Z"
2018-09-11T10:43:44.0000000,2018-09-11T10:43:43.0000000,"f35ef2ce82e843f4ff5357b7ac04b7b6","437ab299c975ee3f03569ac5f971c24f","iwant","Windows","PC","221.121.187.209","","","Chrome","1920 x 1080","BUY PREMIUM","clickhyperlink","","","","true","https://www.iwant.ph/subscription-payment","https://www.iwant.ph/movies","iWant","2018/9/11 10:35:16","","","351c9146-f605-4fc9-bc86-c4d5721487a7","502000","","https://www.iwant.ph/","","","",2018-09-11T10:43:44.0000000,"","","","","","","","","","","","","","2018/9/11 10:35:16","2018/9/11 11:13:44","","","0","","","",,,,,,,,,,,,,,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Chrome 68.0.3440.106","","","Windows 10","","100","c8479633-85d1-40c7-b5de-11cdb2b3f3ac","","2018-09-11T02:43:43.5630863Z","3","2018-09-11T02:43:43.5430000Z"
2018-09-11T09:23:01.0000000,2018-09-11T09:23:03.0000000,"3db6905e1339cc9b70adfd225956f811","3db6905e1339cc9b70adfd225956f811","iwant","Windows","PC","221.121.187.253","","","Chrome","1600 x 900","Page Load","load","","","","true","https://www.iwant.ph/tv/watch/forever-unkabogable?sid=834a505b-9df8-42dc-b079-e5b0f249937c","","iWant","2018/9/11 9:22:56","","","7467268d-7640-49e4-9000-3895e8c5a8ee","4000","","","","","",2018-09-11T09:23:01.0000000,"","","","","","","","","","","","","","2018/9/11 9:22:56","2018/9/11 9:53:1","","","0","","","",,,,,,,,,,,,,,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Chrome 68.0.3440.106","","","Windows 10","","0","d46fefd5-f6d7-44e5-a602-a3a5f7c2c8c4","eventjs","2018-09-11T01:23:03.9381033Z","13","2018-09-11T01:23:03.8810000Z"
2018-09-11T18:19:47.0000000,2018-09-11T18:19:46.0000000,"437ab299c975ee3f03569ac5f971c24f","f35ef2ce82e843f4ff5357b7ac04b7b6","iwant","Windows","PC","221.121.187.209","","","Chrome","1920 x 1080","PROCESS PAYMENT","clickhyperlink","","","","true","https://www.iwant.ph/subscription-payment","","iWant","2018/9/11 18:12:18","","","eb206cf2-c4e2-4a07-8ee9-dcb7a2a888d3","449000","","https://www.iwant.ph/","","","",2018-09-11T18:19:47.0000000,"","","","","","","","","","","","","","2018/9/11 18:12:18","2018/9/11 18:49:47","","","0","","","",,,,,,,,,,,,,,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Chrome 68.0.3440.106","","","Windows 10","","29","c8479633-85d1-40c7-b5de-11cdb2b3f3ac","","2018-09-11T10:19:46.9732786Z","0","2018-09-11T10:19:46.9480000Z"
2018-09-11T10:43:19.0000000,2018-09-11T10:43:19.0000000,"f35ef2ce82e843f4ff5357b7ac04b7b6","437ab299c975ee3f03569ac5f971c24f","iwant","Windows","PC","221.121.187.209","","","Chrome","1920 x 1080","image","clickimage","","","","true","https://www.iwant.ph/","","iWant","2018/9/11 10:35:16","","","351c9146-f605-4fc9-bc86-c4d5721487a7","90000","","https://www.iwant.ph/","","","",2018-09-11T10:43:19.0000000,"","","","","","","","","","","","","","2018/9/11 10:35:16","2018/9/11 11:13:19","","","0","","","",,,,,,,,,,,,,,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Chrome 68.0.3440.106","","","Windows 10","","0","c8479633-85d1-40c7-b5de-11cdb2b3f3ac","","2018-09-11T02:43:19.9827353Z","11","2018-09-11T02:43:19.9640000Z"
2018-09-11T18:22:15.0000000,2018-09-11T18:22:14.0000000,"437ab299c975ee3f03569ac5f971c24f","f35ef2ce82e843f4ff5357b7ac04b7b6","iwant","Windows","PC","221.121.187.209","","","Chrome","1920 x 1080","PROCESS PAYMENT","clickhyperlink","","","","true","https://www.iwant.ph/subscription-payment","https://www.iwant.ph/","iWant","2018/9/11 18:12:18","","","eb206cf2-c4e2-4a07-8ee9-dcb7a2a888d3","597000","","https://www.iwant.ph/","","","",2018-09-11T18:22:15.0000000,"","","","","","","","","","","","","","2018/9/11 18:12:18","2018/9/11 18:52:15","","","0","","","",,,,,,,,,,,,,,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Chrome 68.0.3440.106","","","Windows 10","","19","c8479633-85d1-40c7-b5de-11cdb2b3f3ac","","2018-09-11T10:22:14.6854290Z","9","2018-09-11T10:22:14.6540000Z"
2018-09-11T18:19:16.0000000,2018-09-11T18:19:15.0000000,"437ab299c975ee3f03569ac5f971c24f","f35ef2ce82e843f4ff5357b7ac04b7b6","iwant","Windows","PC","221.121.187.209","","","Chrome","1920 x 1080","Upgrade Plan to Premium","clickhyperlink","","","","true","https://www.iwant.ph/subscription-selection","","iWant","2018/9/11 18:12:18","","","eb206cf2-c4e2-4a07-8ee9-dcb7a2a888d3","414000","","https://www.iwant.ph/","","","",2018-09-11T18:19:16.0000000,"","","","","","","","","","","","","","2018/9/11 18:12:18","2018/9/11 18:49:16","","","0","","","",,,,,,,,,,,,,,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Chrome 68.0.3440.106","","","Windows 10","","100","c8479633-85d1-40c7-b5de-11cdb2b3f3ac","","2018-09-11T10:19:15.1052478Z","1","2018-09-11T10:19:15.0400000Z"
2018-09-11T18:19:48.0000000,2018-09-11T18:19:47.0000000,"437ab299c975ee3f03569ac5f971c24f","f35ef2ce82e843f4ff5357b7ac04b7b6","iwant","Windows","PC","221.121.187.209","","","Chrome","1920 x 1080","PROCESS PAYMENT","clickhyperlink","","","","true","https://www.iwant.ph/subscription-payment","","iWant","2018/9/11 18:12:18","","","eb206cf2-c4e2-4a07-8ee9-dcb7a2a888d3","450000","","https://www.iwant.ph/","","","",2018-09-11T18:19:48.0000000,"","","","","","","","","","","","","","2018/9/11 18:12:18","2018/9/11 18:49:48","","","0","","","",,,,,,,,,,,,,,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Chrome 68.0.3440.106","","","Windows 10","","29","c8479633-85d1-40c7-b5de-11cdb2b3f3ac","","2018-09-11T10:19:47.5357895Z","4","2018-09-11T10:19:47.4350000Z"
