"correctedtimestamp","devicetimestamp","fingerprintid","previousfingerprintid","sitedomain","deviceos","devicetype","ipaddress","longitude","latitude","browsertype","screensize","clickedcontent","actiontaken","querystring","searchtimestamp","abandontimestamp","cookiesenabled","currentwebpage","linkdestination","pagetitle","pageaccesstimestamp","sessionid","gigyasessionid","bigdatasessionid","viewpageduration","rating","previouswebpage","likedcontent","shareretweetcontent","followedentity","clickedtimestamp","gigyaid","birthdate","mobilenumber","logintimestamp","logouttimestamp","readarticle","articleauthor","articlepostdate","commentedarticle","readingduration","articlecontentamount","writingeventtimestamp","commentcontent","sessionstarttimestamp","sessionendtimestamp","sessionduration","recoitemcount","recopropertyid","recocontentid","recocategoryid","recotype","isreco","videoplay","videopause","videoseekstart","videoseekend","videoresume","videostop","videoadclick","videoadcomplete","videoadskipped","videoadplay","videoadtime","videobuffer","videotimestamp","videoduration","videoisended","videoispaused","videofullscreen","videoplayerstate","videotitle","videourl","videovolume","videosize","videotype","videoquality","videoconsolidatedbuffertime","videototalbuffertime","videocategoryid","videocontentid","videocurrentposition","videoaderror","audioplay","audiopause","audioresume","audiostop","audiobuffer","audioisended","audioispaused","audioplayerstate","audiovolume","audiotitle","audioartist","audiourl","audiotype","audioformat","audiocodec","audioconsolidatedbuffertime","audiocategoryid","audiocontentid","audiotimestamp","audioduration","buildversionrelease","buildversioncodename","buildversionincremental","operatingsystemname","deviceimei","devicesimserial","applicationname","applicationuniqueid","applicationloadtimestamp","applicationabandontimestamp","previousview","destinationview","mobileapplicationmetatags","currentview","viewaccesstimestamp","connectivitytype","browserversion","mobiledevice","ssoid","osversion","devicename","pagedepth","bigdatacookieid","sourcescript","eventprocessedutctime","partitionid","eventenqueuedutctime"
2018-09-28T10:16:19.0000000,2018-09-28T10:16:03.0000000,"a89f467b7961494a99dcdc0ebb4c854e","a89f467b7961494a99dcdc0ebb4c854e","iwant","Mac OS","PC","221.121.187.209","","","Chrome","1440 x 900","Page Load","load","","","","true","https://www.iwant.ph/","","iWant","2018/9/28 10:15:39","","","3a96e12b-4bcd-42b8-82bb-1a6382c39233","0","","https://www.iwant.ph/","","","",2018-09-28T10:16:19.0000000,"3BA5D774366567ECBEE4B00BC3EA50F6","","","","","","","","","","","","","2018/9/28 10:15:39","2018/9/28 10:46:19","","","24","","","",,,,,,,,,,,,,,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Chrome 69.0.3497.100","","","Mac OS 10.13.6","","0","714fd2ef-4ac7-4e90-abfe-a65914c9b619","eventjsott","","",""
2018-09-28T14:43:16.0000000,2018-09-28T14:43:07.0000000,"a89f467b7961494a99dcdc0ebb4c854e","a89f467b7961494a99dcdc0ebb4c854e","iwant","Mac OS","PC","221.121.187.210","","","Chrome","1440 x 900","Page Load","load","","","","true","https://www.iwant.ph/","","iWant","2018/9/28 14:43:16","","","e92fead3-5b5b-4e8e-9d23-f694026c8a24","","","https://www.iwant.ph/","","","",2018-09-28T14:43:16.0000000,"3BA5D774366567ECBEE4B00BC3EA50F6","","","","","","","","","","","","","2018/9/28 14:43:16","2018/9/28 15:13:16","","","24","","","",,,,,,,,,,,,,,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Chrome 69.0.3497.100","","","Mac OS 10.13.6","","100","714fd2ef-4ac7-4e90-abfe-a65914c9b619","eventjspage","","",""
2018-09-28T10:45:28.0000000,2018-09-28T10:45:28.0000000,"187cd2b82d82f0fdc64b4b5cca8e2384","187cd2b82d82f0fdc64b4b5cca8e2384","iwant","Windows","PC","221.121.187.210","","","Chrome","1366 x 768","Page Load","load","","","","true","https://www.iwant.ph/","","iWant","2018/9/28 10:45:27","","","cd4cfa76-3e8a-40b4-bb20-c17ecb7e6810","0","","https://www.iwant.ph/","","","",2018-09-28T10:45:28.0000000,"","","","","","","","","","","","","","2018/9/28 10:45:5","2018/9/28 11:15:27","","","24","","","",,,,,,,,,,,,,,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Chrome 69.0.3497.100","","","Windows 10","","0","16363c41-34ea-496b-886f-a3c439d88b0e","eventjsott","","",""
2018-09-28T10:45:27.0000000,2018-09-28T10:45:28.0000000,"187cd2b82d82f0fdc64b4b5cca8e2384","187cd2b82d82f0fdc64b4b5cca8e2384","iwant","Windows","PC","221.121.187.210","","","Chrome","1366 x 768","Page Load","load","","","","true","https://www.iwant.ph/","","iWant","2018/9/28 10:45:27","","","cd4cfa76-3e8a-40b4-bb20-c17ecb7e6810","","","https://www.iwant.ph/","","","",2018-09-28T10:45:27.0000000,"","","","","","","","","","","","","","2018/9/28 10:45:5","2018/9/28 11:15:27","","","24","","","",,,,,,,,,,,,,,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Chrome 69.0.3497.100","","","Windows 10","","0","16363c41-34ea-496b-886f-a3c439d88b0e","eventjspage","","",""
2018-09-28T19:51:12.0000000,2018-09-28T19:51:12.0000000,"855b85dc1682ecc958021868b7eee7a7","855b85dc1682ecc958021868b7eee7a7","iwant","iOS","MOBILE","203.87.156.125","","","Safari Mobile","375 x 812","image","clickimage","","","","true","https://www.iwant.ph/","","iWant","2018/9/28 19:51:3","","","9da54aad-5124-427c-95f6-13897850a11c","5000","","","","","",2018-09-28T19:51:12.0000000,"","","","","","","","","","","","","","2018/9/28 19:51:3","2018/9/28 20:21:12","","","24","","","",,,,,,,,,,,,,,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Mobile Safari 11.0","","","iOS 11.4.1","Apple iPhone","0","371d4c9f-d592-4975-a504-0fbc71529e3d","","","",""
2018-09-28T15:46:30.0000000,2018-09-28T15:53:13.0000000,"a89f467b7961494a99dcdc0ebb4c854e","a89f467b7961494a99dcdc0ebb4c854e","iwant","Mac OS","PC","221.121.187.210","","","Chrome","1440 x 900","Page End","abandon","","","2018/9/28 15:46:30","true","https://www.iwant.ph/","","iWant","2018/9/28 14:43:16","","","e92fead3-5b5b-4e8e-9d23-f694026c8a24","3794000","","https://www.iwant.ph/","","","",2018-09-28T15:46:30.0000000,"3BA5D774366567ECBEE4B00BC3EA50F6","","","","","","","","","","","","","2018/9/28 14:43:16","2018/9/28 15:13:16","","","24","","","",,,,,,,,,,,,,,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Chrome 69.0.3497.100","","","Mac OS 10.13.6","","0","714fd2ef-4ac7-4e90-abfe-a65914c9b619","","","",""
2018-09-28T18:27:42.0000000,2018-09-28T18:27:25.0000000,"a89f467b7961494a99dcdc0ebb4c854e","a89f467b7961494a99dcdc0ebb4c854e","iwant","Mac OS","PC","221.121.187.210","","","Chrome","1440 x 900","Page Load","load","","","","true","https://www.iwant.ph/","","iWant","2018/9/28 18:27:28","","","9e525c9a-3ec0-43e9-875e-04d62d68fe28","0","","https://www.iwant.ph/","","","",2018-09-28T18:27:42.0000000,"3BA5D774366567ECBEE4B00BC3EA50F6","","","","","","","","","","","","","2018/9/28 18:17:31","2018/9/28 18:57:42","","","24","","","",,,,,,,,,,,,,,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Chrome 69.0.3497.100","","","Mac OS 10.13.6","","100","714fd2ef-4ac7-4e90-abfe-a65914c9b619","eventjsott","","",""
2018-09-28T10:22:13.0000000,2018-09-28T10:22:28.0000000,"c30264aff960ed9fe872ff844e0e13d4","c30264aff960ed9fe872ff844e0e13d4","iwant","Mac OS","PC","221.121.187.209","","","Chrome","1440 x 900","Page Load","load","","","","true","https://www.iwant.ph/","","iWant","2018/9/28 10:22:13","","","31494c7d-c62d-4a9f-b60f-051be9381069","0","","","","","",2018-09-28T10:22:13.0000000,"EED88C9BB11B657C8221AB99C03F55E8","","","","","","","","","","","","","2018/9/28 10:2:50","2018/9/28 10:52:13","","","24","","","",,,,,,,,,,,,,,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Chrome 69.0.3497.100","","","Mac OS 10.13.2","","100","92c15745-09bf-4df0-811e-cf48b0cee4c5","eventjsott","","",""
2018-09-28T10:47:54.0000000,2018-09-28T10:47:55.0000000,"187cd2b82d82f0fdc64b4b5cca8e2384","187cd2b82d82f0fdc64b4b5cca8e2384","iwant","Windows","PC","221.121.187.210","","","Chrome","1366 x 768","MOVIES","clickhyperlink","","","","true","https://www.iwant.ph/movies","https://www.iwant.ph/movies","iWant","2018/9/28 10:45:27","","","cd4cfa76-3e8a-40b4-bb20-c17ecb7e6810","11000","","https://www.iwant.ph/","","","",2018-09-28T10:47:54.0000000,"777C50A13B5E42289AF773D97F6361AA","","","","","","","","","","","","","2018/9/28 10:45:5","2018/9/28 11:17:54","","","24","","","",,,,,,,,,,,,,,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Chrome 69.0.3497.100","","","Windows 10","","0","16363c41-34ea-496b-886f-a3c439d88b0e","","","",""
2018-09-28T10:49:47.0000000,2018-09-28T10:49:41.0000000,"5eb1a1d4339f8d8e40c0a5f553327fb6","5eb1a1d4339f8d8e40c0a5f553327fb6","iwant","Mac OS","PC","221.121.187.210","","","Chrome","1440 x 900","image","clickimage","","","","true","https://www.iwant.ph/","https://www.iwant.ph/","iWant","2018/9/28 10:49:18","","","c5d40080-c0b4-47c7-aa68-d08eff84f009","22000","","https://www.iwant.ph/login","","","",2018-09-28T10:49:47.0000000,"DCFE9B103D83980A9AAA0CDF2D879BF6","","","","","","","","","","","","","2018/9/28 10:49:8","2018/9/28 11:19:47","","","24","","","",,,,,,,,,,,,,,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Chrome 62.0.3202.62","","","Mac OS 10.13.3","","0","99578e68-4a5d-4c36-a301-c72ebd9c53bd","","","",""
2018-09-28T18:26:10.0000000,2018-09-28T18:27:26.0000000,"a89f467b7961494a99dcdc0ebb4c854e","a89f467b7961494a99dcdc0ebb4c854e","iwant","Mac OS","PC","221.121.187.210","","","Chrome","1440 x 900","Page End","abandon","","","2018/9/28 18:26:10","true","https://www.iwant.ph/","","iWant","2018/9/28 15:46:31","","","6e283185-214e-4d02-abac-528d7f645c57","9579000","","https://www.iwant.ph/","","","",2018-09-28T18:26:10.0000000,"3BA5D774366567ECBEE4B00BC3EA50F6","","","","","","","","","","","","","2018/9/28 16:52:22","2018/9/28 17:22:29","","","24","","","",,,,,,,,,,,,,,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Chrome 69.0.3497.100","","","Mac OS 10.13.6","","46","714fd2ef-4ac7-4e90-abfe-a65914c9b619","","","",""
2018-09-28T10:50:27.0000000,2018-09-28T10:50:20.0000000,"5eb1a1d4339f8d8e40c0a5f553327fb6","5eb1a1d4339f8d8e40c0a5f553327fb6","iwant","Mac OS","PC","221.121.187.210","","","Chrome","1440 x 900","watching video","videoplay","","","","true","https://www.iwant.ph/live/watch/abs-cbn?id=1670cd59-b306-4fd0-82b6-280e7818ea97","https://www.iwant.ph/live","iWant","2018/9/28 10:49:18","","","c5d40080-c0b4-47c7-aa68-d08eff84f009","47000","","https://www.iwant.ph/login","","","",2018-09-28T10:50:27.0000000,"DCFE9B103D83980A9AAA0CDF2D879BF6","","","","","","","","","","","","","2018/9/28 10:49:8","2018/9/28 11:20:5","","","24","","","",,0,,,,,,,,,,,1,"2018/9/28 10:50:27:610","30","false","false","false","video playing","ABS-CBN","https://iwantpradals-lh.akamaihd.net/i/skyabscbnhd_1@383873/master.m3u8?hdnea=exp=1538189397~acl=/*~hmac=7feeae3fbe2e2ca6190141ad3e45ff3ffaaea81bc80f22116b8831f766794589","1","700 X 1428","akamai","","4|","4","","1670cd59-b306-4fd0-82b6-280e7818ea97","0","false","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Chrome 62.0.3202.62","","","Mac OS 10.13.3","","0","99578e68-4a5d-4c36-a301-c72ebd9c53bd","","","",""
2018-09-28T10:50:05.0000000,2018-09-28T10:49:57.0000000,"5eb1a1d4339f8d8e40c0a5f553327fb6","5eb1a1d4339f8d8e40c0a5f553327fb6","iwant","Mac OS","PC","221.121.187.210","","","Chrome","1440 x 900","image","clickimage","","","","true","https://www.iwant.ph/live/watch/abs-cbn?id=1670cd59-b306-4fd0-82b6-280e7818ea97","https://www.iwant.ph/live","iWant","2018/9/28 10:49:18","","","c5d40080-c0b4-47c7-aa68-d08eff84f009","43000","","https://www.iwant.ph/login","","","",2018-09-28T10:50:05.0000000,"DCFE9B103D83980A9AAA0CDF2D879BF6","","","","","","","","","","","","","2018/9/28 10:49:8","2018/9/28 11:20:5","","","24","","","",,,,,,,,,,,,,,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Chrome 62.0.3202.62","","","Mac OS 10.13.3","","0","99578e68-4a5d-4c36-a301-c72ebd9c53bd","","","",""
2018-09-28T10:45:38.0000000,2018-09-28T10:45:38.0000000,"187cd2b82d82f0fdc64b4b5cca8e2384","187cd2b82d82f0fdc64b4b5cca8e2384","iwant","Windows","PC","221.121.187.210","","","Chrome","1366 x 768","Login Link","login","","","","true","https://www.iwant.ph/","","iWant","2018/9/28 10:45:27","","","cd4cfa76-3e8a-40b4-bb20-c17ecb7e6810","2000","","https://www.iwant.ph/","","","",2018-09-28T10:45:38.0000000,"777C50A13B5E42289AF773D97F6361AA","","","2018/9/28 10:45:38","","","","","","","","","","2018/9/28 10:45:5","2018/9/28 11:15:27","","","24","","","",,,,,,,,,,,,,,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Chrome 69.0.3497.100","","","Windows 10","","0","16363c41-34ea-496b-886f-a3c439d88b0e","","","",""
2018-09-28T18:27:28.0000000,2018-09-28T18:27:12.0000000,"a89f467b7961494a99dcdc0ebb4c854e","a89f467b7961494a99dcdc0ebb4c854e","iwant","Mac OS","PC","221.121.187.210","","","Chrome","1440 x 900","Page Load","load","","","","true","https://www.iwant.ph/","","iWant","2018/9/28 18:27:28","","","ea1a0c48-a302-4845-85f8-ad875d17ea79","","","https://www.iwant.ph/","","","",2018-09-28T18:27:28.0000000,"3BA5D774366567ECBEE4B00BC3EA50F6","","","","","","","","","","","","","2018/9/28 18:17:31","2018/9/28 18:57:28","","","24","","","",,,,,,,,,,,,,,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Chrome 69.0.3497.100","","","Mac OS 10.13.6","","100","714fd2ef-4ac7-4e90-abfe-a65914c9b619","eventjspage","","",""
2018-09-28T10:52:00.0000000,2018-09-28T10:52:01.0000000,"5eb1a1d4339f8d8e40c0a5f553327fb6","5eb1a1d4339f8d8e40c0a5f553327fb6","iwant","Mac OS","PC","221.121.187.210","","","Chrome","1440 x 900","image","clickimage","","","","true","https://www.iwant.ph/","https://www.iwant.ph/","iWant","2018/9/28 10:49:18","","","c5d40080-c0b4-47c7-aa68-d08eff84f009","159000","","https://www.iwant.ph/login","","","",2018-09-28T10:52:00.0000000,"DCFE9B103D83980A9AAA0CDF2D879BF6","","","","","","","","","","","","","2018/9/28 10:49:8","2018/9/28 11:22:0","","","24","","","",,,,,,,,,,,,,,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Chrome 62.0.3202.62","","","Mac OS 10.13.3","","0","99578e68-4a5d-4c36-a301-c72ebd9c53bd","","","",""
